uuid,key,value
id-b7980b21-dce0-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,KYC Orchestrator
id-b7980b21-dce0-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,a186a7c3dbdf1308aa8af9231d9619bb
id-b7980b21-dce0-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-b7980b21-dce0-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-b7980b21-dce0-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=a186a7c3dbdf1308aa8af9231d9619bb
id-ca580031-dce0-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-ca580031-dce0-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,"Agreements of transfers, cheques, direct debits"
id-ca580031-dce0-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-ca580031-dce0-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,WB/PSS/Processing/Clearing
id-ca580031-dce0-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-03887
id-ca580031-dce0-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-34139
id-ca580031-dce0-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,BBP
id-ca580031-dce0-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=49f2a96d37a2ee4061eb2b2943990ead
id-ca580031-dce0-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-ca580031-dce0-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,PBB-083
id-ca580031-dce0-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-ca580031-dce0-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-ca580031-dce0-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-ca580031-dce0-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-ca580031-dce0-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-ca580031-dce0-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=49f2a96d37a2ee4061eb2b2943990ead
id-ca580031-dce0-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-ca580031-dce0-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,"Agreements of transfers, cheques, direct debits"
id-ca580031-dce0-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-ca580031-dce0-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,WB/PSS/Processing/Clearing
id-ca580031-dce0-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-03887
id-ca580031-dce0-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-34139
id-ca580031-dce0-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,BBP
id-ca580031-dce0-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=49f2a96d37a2ee4061eb2b2943990ead
id-ca580031-dce0-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-ca580031-dce0-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,PBB-083
id-ca580031-dce0-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-ca580031-dce0-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-ca580031-dce0-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-ca580031-dce0-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-ca580031-dce0-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-ca580031-dce0-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=49f2a96d37a2ee4061eb2b2943990ead
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=bae2a707db5ce814b77b5ca5f3961936
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,bae2a707db5ce814b77b5ca5f3961936
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=bae2a707db5ce814b77b5ca5f3961936
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,AddressBookAPI
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Digital Business Banking/BusChan/Tiger
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,AddressBookAPI
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,AT_TITL1,Link to ServiceNow
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=bae2a707db5ce814b77b5ca5f3961936
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,bae2a707db5ce814b77b5ca5f3961936
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=bae2a707db5ce814b77b5ca5f3961936
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,AddressBookAPI
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Digital Business Banking/BusChan/Tiger
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,AddressBookAPI
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,AT_TITL1,Link to ServiceNow
id-b6141ff1-bd8e-11eb-3169-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-0b635c51-dce6-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-0b635c51-dce6-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-0b635c51-dce6-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-0b635c51-dce6-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,xPression is a tool specific for document composition: it is merging templates with data to be filled in the templates and sent it to requesting applications
id-0b635c51-dce6-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-0b635c51-dce6-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-0b635c51-dce6-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=557e19a137a2ee4061eb2b2943990ecf
id-0b635c51-dce6-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-0b635c51-dce6-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-0b635c51-dce6-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-1169517
id-0b635c51-dce6-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,XPression
id-0b635c51-dce6-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-0b635c51-dce6-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=557e19a137a2ee4061eb2b2943990ecf
id-0b635c51-dce6-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,PBB-001
id-0b635c51-dce6-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Document & Content Services/Deliver Your Message/Guardians
id-0b635c51-dce6-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-50521
id-0b635c51-dce6-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-0b635c51-dce6-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-0b635c51-dce6-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-0b635c51-dce6-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,xPression is a tool specific for document composition: it is merging templates with data to be filled in the templates and sent it to requesting applications
id-0b635c51-dce6-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-0b635c51-dce6-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-0b635c51-dce6-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=557e19a137a2ee4061eb2b2943990ecf
id-0b635c51-dce6-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-0b635c51-dce6-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-0b635c51-dce6-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-1169517
id-0b635c51-dce6-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,XPression
id-0b635c51-dce6-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-0b635c51-dce6-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=557e19a137a2ee4061eb2b2943990ecf
id-0b635c51-dce6-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,PBB-001
id-0b635c51-dce6-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Document & Content Services/Deliver Your Message/Guardians
id-0b635c51-dce6-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-50521
id-9711c7b1-dce0-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-9711c7b1-dce0-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,"Receiving payments, order management, validation, authorization, reservation, booking, controle and release of payments, calculate valuedate, Clear incoming and outgoing third party payment orders, split grouped orders in single posts."
id-9711c7b1-dce0-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-9711c7b1-dce0-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=f04d51ed3762ee4061eb2b2943990e64
id-9711c7b1-dce0-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-9711c7b1-dce0-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-9711c7b1-dce0-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-9711c7b1-dce0-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-9711c7b1-dce0-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-9711c7b1-dce0-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-9711c7b1-dce0-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Payments BE/Products/Pay CODA Rangers
id-9711c7b1-dce0-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,AIP
id-9711c7b1-dce0-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-34122
id-9711c7b1-dce0-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,PBB-044
id-9711c7b1-dce0-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=f04d51ed3762ee4061eb2b2943990e64
id-9711c7b1-dce0-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-03885
id-9711c7b1-dce0-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-9711c7b1-dce0-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,"Receiving payments, order management, validation, authorization, reservation, booking, controle and release of payments, calculate valuedate, Clear incoming and outgoing third party payment orders, split grouped orders in single posts."
id-9711c7b1-dce0-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-9711c7b1-dce0-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=f04d51ed3762ee4061eb2b2943990e64
id-9711c7b1-dce0-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-9711c7b1-dce0-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-9711c7b1-dce0-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-9711c7b1-dce0-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-9711c7b1-dce0-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-9711c7b1-dce0-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-9711c7b1-dce0-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Payments BE/Products/Pay CODA Rangers
id-9711c7b1-dce0-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,AIP
id-9711c7b1-dce0-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-34122
id-9711c7b1-dce0-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,PBB-044
id-9711c7b1-dce0-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=f04d51ed3762ee4061eb2b2943990e64
id-9711c7b1-dce0-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-03885
id-54686ed1-dce2-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-54686ed1-dce2-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Mortgages NL/MORTG_AANVRAAG
id-54686ed1-dce2-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-50981
id-54686ed1-dce2-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-1174222
id-54686ed1-dce2-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,HDN-SAAS
id-54686ed1-dce2-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=2ca655693722ee4061eb2b2943990e82
id-54686ed1-dce2-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-54686ed1-dce2-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,
id-54686ed1-dce2-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-54686ed1-dce2-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-54686ed1-dce2-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-54686ed1-dce2-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,This HDN Chain routes HDN (Mortgage) requests from intermediairs to ING and send back a mortgages offer or rejection.
id-54686ed1-dce2-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-54686ed1-dce2-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=2ca655693722ee4061eb2b2943990e82
id-54686ed1-dce2-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-54686ed1-dce2-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-54686ed1-dce2-11e8-4239-0050568bc76d,AT_TITL1,Link to ServiceNow
id-54686ed1-dce2-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,be+nl/Mortgages NL/MORTG_AANVRAAG
id-54686ed1-dce2-11e8-4239-0050568bc76d,688b48b1-b5a5-11e8-4f71-0050568bc76d,AP-50981
id-54686ed1-dce2-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,application-business-1174222
id-54686ed1-dce2-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,HDN-SAAS
id-54686ed1-dce2-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=2ca655693722ee4061eb2b2943990e82
id-54686ed1-dce2-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-54686ed1-dce2-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,
id-54686ed1-dce2-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-54686ed1-dce2-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-54686ed1-dce2-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-54686ed1-dce2-11e8-4239-0050568bc76d,e07e55c1-b5a4-11e8-4f71-0050568bc76d,This HDN Chain routes HDN (Mortgage) requests from intermediairs to ING and send back a mortgages offer or rejection.
id-54686ed1-dce2-11e8-4239-0050568bc76d,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-54686ed1-dce2-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=2ca655693722ee4061eb2b2943990e82
id-54686ed1-dce2-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-54686ed1-dce2-11e8-4239-0050568bc76d,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,AT_TITL1,Link to ServiceNow
id-bf992871-d836-11e9-16d5-0050568ba1eb,688b48b1-b5a5-11e8-4f71-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,d1525ce1-b5a4-11e8-4f71-0050568bc76d,LU_Local Order Manager
id-bf992871-d836-11e9-16d5-0050568ba1eb,108827f1-b5a5-11e8-4f71-0050568bc76d,LU/Payments/Payments Channels
id-bf992871-d836-11e9-16d5-0050568ba1eb,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,1ac94731-b5a5-11e8-4f71-0050568bc76d,d9e9fa9edb733700395df7b31d96193c
id-bf992871-d836-11e9-16d5-0050568ba1eb,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=d9e9fa9edb733700395df7b31d96193c
id-bf992871-d836-11e9-16d5-0050568ba1eb,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-bf992871-d836-11e9-16d5-0050568ba1eb,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-bf992871-d836-11e9-16d5-0050568ba1eb,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-bf992871-d836-11e9-16d5-0050568ba1eb,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-bf992871-d836-11e9-16d5-0050568ba1eb,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-bf992871-d836-11e9-16d5-0050568ba1eb,e07e55c1-b5a4-11e8-4f71-0050568bc76d,Local Order Management
id-bf992871-d836-11e9-16d5-0050568ba1eb,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=d9e9fa9edb733700395df7b31d96193c
id-bf992871-d836-11e9-16d5-0050568ba1eb,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,AT_TITL1,Link to ServiceNow
id-bf992871-d836-11e9-16d5-0050568ba1eb,688b48b1-b5a5-11e8-4f71-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,d1525ce1-b5a4-11e8-4f71-0050568bc76d,LU_Local Order Manager
id-bf992871-d836-11e9-16d5-0050568ba1eb,108827f1-b5a5-11e8-4f71-0050568bc76d,LU/Payments/Payments Channels
id-bf992871-d836-11e9-16d5-0050568ba1eb,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,1ac94731-b5a5-11e8-4f71-0050568bc76d,d9e9fa9edb733700395df7b31d96193c
id-bf992871-d836-11e9-16d5-0050568ba1eb,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=d9e9fa9edb733700395df7b31d96193c
id-bf992871-d836-11e9-16d5-0050568ba1eb,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-bf992871-d836-11e9-16d5-0050568ba1eb,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-bf992871-d836-11e9-16d5-0050568ba1eb,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-bf992871-d836-11e9-16d5-0050568ba1eb,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-bf992871-d836-11e9-16d5-0050568ba1eb,c6659451-b5a4-11e8-4f71-0050568bc76d,BUSINESS_APPLICATION
id-bf992871-d836-11e9-16d5-0050568ba1eb,e07e55c1-b5a4-11e8-4f71-0050568bc76d,Local Order Management
id-bf992871-d836-11e9-16d5-0050568ba1eb,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=d9e9fa9edb733700395df7b31d96193c
id-bf992871-d836-11e9-16d5-0050568ba1eb,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-bf992871-d836-11e9-16d5-0050568ba1eb,4e6b6731-5078-11e9-4cd6-0050568bc76d,
id-eae03f71-dce0-11e8-4239-0050568bc76d,979f4ca1-cb03-11e8-4f71-0050568bc76d,
id-eae03f71-dce0-11e8-4239-0050568bc76d,2c766cb1-b5a5-11e8-4f71-0050568bc76d,Installed
id-eae03f71-dce0-11e8-4239-0050568bc76d,5b4cc7f1-b5a5-11e8-4f71-0050568bc76d,business application
id-eae03f71-dce0-11e8-4239-0050568bc76d,3c981031-b5a5-11e8-4f71-0050568bc76d,Production
id-eae03f71-dce0-11e8-4239-0050568bc76d,01edc0b1-b5a5-11e8-4f71-0050568bc76d,Link to ServiceNow
id-eae03f71-dce0-11e8-4239-0050568bc76d,1ac94731-b5a5-11e8-4f71-0050568bc76d,5aa75385db329f48df6ff7b31d96195a
id-eae03f71-dce0-11e8-4239-0050568bc76d,47d5b7e0-b5a5-11e8-4f71-0050568bc76d,CIET
id-eae03f71-dce0-11e8-4239-0050568bc76d,d6506bb1-d6a6-11e8-4f71-0050568bc76d,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=5aa75385db329f48df6ff7b31d96195a
id-eae03f71-dce0-11e8-4239-0050568bc76d,108827f1-b5a5-11e8-4f71-0050568bc76d,WB/Lending/COI/Covenant Monitoring
id-eae03f71-dce0-11e8-4239-0050568bc76d,d1525ce1-b5a4-11e8-4f71-0050568bc76d,CIET
id-eae03f71-dce0-11e8-4239-0050568bc76d,AT_EXT_1,https://ing.service-now.com/nav_to.do?uri=u_cmdb_business_application.do?sys_id=5aa75385db329f48df6ff7b31d96195a
